_id,zipCode,buildingType,buildingSubtype,clientId,clientTypeId,dateOriginal,bathrooms,balcony,air_conditioner,heater,heating,swimming_pool,parking,conservationState,floor,terrace,elevator,rooms,surface,isHighlighted,isPackPremiumPriority,isNewConstruction,hasOpenHouse,isOpportunity,minPrice,otherFeaturesCount,price,periodicityId,history,lastAccess
1211,28050,Flat,Flat,id-227,3,2022-04-03,1,,,1,,,,,,,1,1,56,False,False,False,False,False,0,5,800,3,"[{'date': '2022-04-04', 'price': 800}]",2022-04-11 08:06:45.702000
1212,28009,Flat,Flat,id-227,3,2022-04-03,1,,,1,,,,,,,1,2,61,False,False,False,False,False,0,1,1040,3,"[{'date': '2022-04-04', 'price': 1080}, {'date': '2022-04-08', 'price': 1040}]",2022-04-11 08:06:45.754000
1213,28026,Flat,Flat,id-224,3,2022-04-03,1,,1,,,,,3,,1,,2,73,False,False,False,False,False,0,6,780,3,"[{'date': '2022-04-04', 'price': 780}]",2022-04-08 08:19:30.775000
1214,28053,Flat,Flat,id-228,3,2022-04-03,2,,1,1,,,1,3,6,1,,3,90,False,False,False,False,False,0,7,950,3,"[{'date': '2022-04-04', 'price': 950}]",2022-04-11 08:06:45.649000
1215,28022,Flat,Flat,id-227,3,2022-04-03,1,,,1,,,,,,,1,2,90,False,False,False,False,False,0,3,1000,3,"[{'date': '2022-04-04', 'price': 1000}]",2022-04-11 08:06:46.127000
1216,28038,Flat,Flat,id-224,3,2022-04-03,1,,,1,,,,3,,1,1,3,61,False,False,False,False,False,0,7,850,3,"[{'date': '2022-04-04', 'price': 850}]",2022-04-11 08:06:45.916000
1217,28018,Flat,Flat,id-224,3,2022-04-03,1,,,,,,,3,,1,1,3,61,False,False,False,False,False,0,7,830,3,"[{'date': '2022-04-04', 'price': 830}]",2022-04-11 08:06:45.863000
1218,28025,Flat,Flat,id-224,3,2022-04-03,1,,1,,,,,3,,1,,2,55,False,False,False,False,False,0,10,750,3,"[{'date': '2022-04-04', 'price': 750}]",2022-04-11 08:06:45.969000
1219,28020,Flat,Flat,id-227,3,2022-04-03,2,,1,1,,,,,,,,3,109,False,False,False,False,False,0,3,1490,3,"[{'date': '2022-04-04', 'price': 1490}]",2022-04-11 08:06:46.074000
1220,28004,Flat,Flat,id-186,3,2022-04-03,2,,1,1,,,,3,,,1,2,99,False,False,False,False,False,0,2,1500,3,"[{'date': '2022-04-04', 'price': 1500}]",2022-04-06 06:36:03.538000
1221,28000,Flat,Flat,id-227,3,2022-04-03,2,,1,,,,,,,,1,1,80,False,False,False,False,False,0,1,1450,3,"[{'date': '2022-04-04', 'price': 1450}]",2022-04-11 08:06:46.021000
1222,28004,Flat,Flat,id-227,3,2022-04-03,1,1,1,1,,,,,,,1,2,90,False,False,False,False,False,0,1,1400,3,"[{'date': '2022-04-04', 'price': 1400}]",2022-04-11 08:06:46.286000
1223,28008,Flat,Flat,id-227,3,2022-04-03,1,,1,1,,,,,,,,3,60,False,False,False,False,False,0,1,925,3,"[{'date': '2022-04-04', 'price': 925}]",2022-04-11 08:06:46.338000
1224,28025,Flat,Flat,id-224,3,2022-04-03,1,,,,,,,3,,,,3,66,False,False,False,False,False,0,8,800,3,"[{'date': '2022-04-04', 'price': 800}]",2022-04-11 08:06:46.235000
1225,28053,Flat,Flat,id-224,3,2022-04-03,1,,,,,,,3,,,,2,47,False,False,False,False,False,0,7,700,3,"[{'date': '2022-04-04', 'price': 700}]",2022-04-11 08:06:46.182000
1226,28018,Flat,Flat,id-224,3,2022-04-03,1,,,1,,,,3,,,,2,48,False,False,False,False,False,0,6,730,3,"[{'date': '2022-04-04', 'price': 730}]",2022-04-11 08:06:46.392000
1227,28037,Flat,Flat,id-224,3,2022-04-03,1,,,,,,,3,,1,,3,72,False,False,False,False,False,0,7,790,3,"[{'date': '2022-04-04', 'price': 790}]",2022-04-11 08:06:46.446000
1228,28028,Flat,Flat,id-229,1,2022-04-03,2,,1,1,,,,2,,,1,4,125,False,False,False,False,False,0,5,1850,3,"[{'date': '2022-04-04', 'price': 1850}]",2022-04-11 08:06:46.498000
1229,28014,Flat,Flat,id-230,3,2022-04-03,1,1,1,,1,,,,7,,1,1,45,True,False,False,False,False,0,14,725,3,"[{'date': '2022-04-04', 'price': 725}]",2022-04-06 10:08:59.105000
1230,28050,Flat,Attic,id-18,3,2022-04-03,2,,1,,1,1,,2,,1,1,4,137,False,False,False,False,False,0,11,2450,3,"[{'date': '2022-04-04', 'price': 2450}]",2022-04-11 08:06:58.262000
1231,28018,Flat,Flat,id-224,3,2022-04-03,1,,1,,,,,3,,1,1,3,53,False,False,False,False,False,0,6,780,3,"[{'date': '2022-04-04', 'price': 780}]",2022-04-11 08:06:58.314000
1232,28031,Flat,Flat,id-224,3,2022-04-03,1,,,,,,,3,,,,2,55,False,False,False,False,False,0,8,690,3,"[{'date': '2022-04-04', 'price': 710}, {'date': '2022-04-08', 'price': 690}]",2022-04-11 08:06:58.369000
1233,28026,Flat,Flat,id-224,3,2022-04-03,1,,,,,,,3,,1,1,3,61,False,False,False,False,False,0,7,880,3,"[{'date': '2022-04-04', 'price': 900}, {'date': '2022-04-08', 'price': 880}]",2022-04-11 08:06:58.422000
1234,28019,Flat,Apartment,id-231,1,2022-04-03,1,,1,1,,,,1,,,,1,52,False,False,False,False,False,0,3,1700,3,"[{'date': '2022-04-04', 'price': 850}, {'date': '2022-04-07', 'price': 1700}]",2022-04-11 08:06:58.475000
1235,28027,Flat,Duplex,id-232,3,2022-04-03,2,,1,1,,,,1,9,,1,2,100,False,False,False,False,False,0,18,1300,3,"[{'date': '2022-04-04', 'price': 1300}]",2022-04-05 07:44:04.189000
1236,28017,Flat,Flat,id-233,1,2022-04-03,1,,1,1,,,,1,,1,,2,81,False,False,False,False,False,0,6,930,3,"[{'date': '2022-04-04', 'price': 930}]",2022-04-11 08:06:58.528000
1237,28008,Flat,Apartment,id-66,3,2022-04-03,1,,1,1,,,,2,6,,1,1,45,False,False,False,False,False,0,13,780,3,"[{'date': '2022-04-04', 'price': 800}, {'date': '2022-04-08', 'price': 780}]",2022-04-11 07:49:54.935000
1238,28043,Flat,Flat,id-66,3,2022-04-03,2,,,1,,,,2,10,,1,2,77,False,False,False,False,False,0,19,1100,3,"[{'date': '2022-04-04', 'price': 1150}, {'date': '2022-04-05', 'price': 1100}]",2022-04-11 08:06:58.584000
1239,28045,Flat,Flat,id-234,1,2022-04-03,2,,1,1,,1,1,1,,,1,2,110,False,False,False,False,False,0,12,1400,3,"[{'date': '2022-04-04', 'price': 1400}]",2022-04-11 08:06:58.637000
1240,28054,Flat,Flat,id-235,1,2022-04-03,1,,,1,,1,,2,,,1,1,50,False,False,False,False,False,0,9,750,3,"[{'date': '2022-04-04', 'price': 750}]",2022-04-11 08:06:58.690000
1241,28054,Flat,Flat,id-5,3,2022-04-03,2,,,,,,,2,7,,1,4,113,False,False,False,False,False,0,2,1050,3,"[{'date': '2022-04-04', 'price': 1050}]",2022-04-06 05:30:16.555000
1242,28020,Flat,Apartment,id-236,3,2022-04-03,2,,1,1,,,1,1,11,,1,2,90,False,False,False,False,False,0,14,1550,3,"[{'date': '2022-04-04', 'price': 1550}]",2022-04-11 08:06:35.287000
1243,28002,Flat,Flat,id-141,3,2022-04-03,4,,1,1,,,,2,7,,1,5,306,False,False,False,False,False,0,6,3900,3,"[{'date': '2022-04-04', 'price': 3900}]",2022-04-11 08:06:58.745000
1244,28034,Flat,Flat,id-237,1,2022-04-03,1,,,1,,,,8,,,1,3,70,False,False,False,False,False,0,2,1100,3,"[{'date': '2022-04-04', 'price': 1100}]",2022-04-11 08:06:58.803000
1245,28010,Flat,Flat,id-238,1,2022-04-03,2,,1,1,,,,2,,,1,1,80,False,False,False,False,False,0,6,1100,3,"[{'date': '2022-04-04', 'price': 1100}]",2022-04-05 07:44:12.166000
1246,28043,Flat,Apartment,id-239,1,2022-04-03,1,1,1,1,,1,1,2,,,1,1,63,False,False,False,False,False,0,6,950,3,"[{'date': '2022-04-04', 'price': 950}]",2022-04-11 08:06:58.856000
1247,28009,Flat,Flat,id-240,1,2022-04-03,2,,1,1,,,,1,,,1,2,102,False,False,False,False,False,0,4,1550,3,"[{'date': '2022-04-04', 'price': 1550}]",2022-04-11 08:06:58.907000
1248,28034,Flat,Flat,id-241,1,2022-04-03,4,1,1,1,,1,1,2,,1,1,4,266,False,False,False,False,False,0,11,2700,3,"[{'date': '2022-04-04', 'price': 2700}]",2022-04-04 11:46:45.116000
1249,28027,Flat,Flat,id-188,3,2022-04-03,1,,,1,,,,,,,1,1,60,False,False,False,False,False,0,4,830,3,"[{'date': '2022-04-04', 'price': 830}]",2022-04-08 08:19:43.870000
1250,28003,Flat,Attic,id-103,3,2022-04-03,2,,1,1,,1,,1,10,1,1,4,193,True,False,False,False,False,0,24,3600,3,"[{'date': '2022-04-04', 'price': 3600}]",2022-04-11 08:06:58.958000
1251,28029,Flat,Flat,id-242,1,2022-04-03,1,1,,1,,,,3,,1,,2,70,False,False,False,False,False,0,2,850,3,"[{'date': '2022-04-04', 'price': 850}]",2022-04-11 08:06:59.011000
1252,28003,Flat,Flat,id-243,1,2022-04-03,1,,,1,,,,2,,,1,1,37,False,False,False,False,False,0,3,800,3,"[{'date': '2022-04-04', 'price': 800}]",2022-04-11 08:06:59.064000
1253,28003,Flat,Flat,id-244,1,2022-04-03,2,1,1,1,,,,8,,,1,3,90,False,False,False,False,False,0,2,1450,3,"[{'date': '2022-04-04', 'price': 1450}]",2022-04-09 17:15:37.098000
1254,28050,Flat,Flat,id-245,3,2022-04-03,2,,1,1,,,,3,11,1,1,3,117,False,False,False,False,False,0,7,1200,3,"[{'date': '2022-04-04', 'price': 1200}]",2022-04-11 08:06:59.118000
1255,28022,Flat,Flat,id-200,3,2022-04-03,2,,1,1,,1,1,1,10,,1,2,75,False,False,False,False,False,0,25,900,3,"[{'date': '2022-04-04', 'price': 900}]",2022-04-06 10:09:18.606000
1256,28022,Flat,Flat,id-200,3,2022-04-03,2,,1,1,,1,1,,9,,1,2,75,False,False,False,False,False,0,24,850,3,"[{'date': '2022-04-04', 'price': 850}]",2022-04-06 10:09:18.699000
1257,28005,Flat,Flat,id-246,3,2022-04-03,1,,,1,,,,2,9,1,1,3,65,False,False,False,False,False,0,8,980,3,"[{'date': '2022-04-04', 'price': 980}]",2022-04-11 08:06:59.170000
1258,28008,Flat,Flat,id-247,3,2022-04-03,2,1,,1,,,,,7,,1,4,149,False,False,False,False,False,0,2,2150,3,"[{'date': '2022-04-04', 'price': 2150}]",2022-04-11 08:06:59.224000
1259,28029,Flat,Flat,id-248,3,2022-04-03,2,,1,,1,,1,2,13,1,1,4,199,False,False,False,False,False,0,18,1900,3,"[{'date': '2022-04-04', 'price': 1900}]",2022-04-11 07:57:36.860000
1260,28043,Flat,Flat,id-248,3,2022-04-03,2,,1,,1,,,2,13,,1,3,86,False,False,False,False,False,0,16,1200,3,"[{'date': '2022-04-04', 'price': 1200}]",2022-04-11 08:06:59.277000
1261,28003,Flat,Flat,id-249,1,2022-04-03,2,,1,1,,,,8,,1,1,3,96,False,False,False,False,False,0,6,1650,3,"[{'date': '2022-04-04', 'price': 1650}]",2022-04-11 08:06:59.330000
1262,28001,Flat,Flat,id-248,3,2022-04-03,2,,1,1,,,,3,7,,1,4,132,False,False,False,False,False,0,11,1900,3,"[{'date': '2022-04-04', 'price': 1900}]",2022-04-11 07:57:24.658000
1263,28020,Flat,Flat,id-18,3,2022-04-03,4,,1,1,,,,1,,1,1,5,196,False,False,False,False,False,0,8,3300,3,"[{'date': '2022-04-04', 'price': 3300}]",2022-04-11 08:06:59.384000
1264,28028,Flat,Flat,id-94,3,2022-04-03,1,1,,1,,,,1,7,,,2,70,False,False,False,False,False,0,12,1250,3,"[{'date': '2022-04-04', 'price': 1250}]",2022-04-11 08:06:59.437000
1265,28043,Flat,Flat,id-94,3,2022-04-03,2,,,1,,,,1,9,,1,3,95,False,False,False,False,False,0,20,1500,3,"[{'date': '2022-04-04', 'price': 1500}]",2022-04-11 08:06:59.490000
1266,28043,Flat,Flat,id-94,3,2022-04-03,2,,,1,,,,1,7,,1,2,80,False,False,False,False,False,0,12,1100,3,"[{'date': '2022-04-04', 'price': 1100}]",2022-04-11 08:06:59.548000
1267,28027,Flat,Flat,id-94,3,2022-04-03,3,,1,1,,,,1,5,,,4,200,False,False,False,False,False,0,21,3150,3,"[{'date': '2022-04-04', 'price': 3150}]",2022-04-11 08:06:59.601000
1268,28001,Flat,Flat,id-11,3,2022-04-03,1,,1,1,,,,3,8,,1,1,60,False,False,False,False,False,0,5,1200,3,"[{'date': '2022-04-04', 'price': 1200}]",2022-04-11 07:56:30.834000
1269,28043,Flat,Duplex,id-250,3,2022-04-03,4,1,1,1,,,,1,6,,1,4,300,True,False,False,False,False,0,11,4500,3,"[{'date': '2022-04-04', 'price': 4500}]",2022-04-11 07:56:55.536000
1270,28043,Flat,Flat,id-250,3,2022-04-03,2,,1,1,,,1,2,7,1,1,4,161,False,False,False,False,False,0,20,1700,3,"[{'date': '2022-04-04', 'price': 1700}]",2022-04-11 07:56:55.432000
1271,28043,Flat,SemidetachedHouse,id-250,3,2022-04-03,5,1,1,1,,1,,1,,1,,5,350,True,False,False,False,False,0,24,4100,3,"[{'date': '2022-04-04', 'price': 4100}]",2022-04-11 07:56:55.589000
1272,28043,Flat,SemidetachedHouse,id-250,3,2022-04-03,5,,1,1,,,,1,,1,,4,165,True,False,False,False,False,0,16,2000,3,"[{'date': '2022-04-04', 'price': 2000}]",2022-04-11 07:56:55.482000
1273,28043,Flat,Flat,id-250,3,2022-04-03,5,,1,1,,,1,1,7,1,1,4,376,True,False,False,False,False,0,26,5800,3,"[{'date': '2022-04-04', 'price': 5800}]",2022-04-11 07:56:55.643000
1274,28028,Flat,Flat,id-251,3,2022-04-03,2,,1,,,,,1,3,,,1,60,False,False,False,False,False,0,9,1150,3,"[{'date': '2022-04-04', 'price': 1150}]",2022-04-11 07:57:48.492000
1275,28033,Flat,Flat,id-12,3,2022-04-03,2,,1,1,,1,,,8,,1,3,130,False,False,False,False,False,0,9,1400,3,"[{'date': '2022-04-04', 'price': 1400}]",2022-04-11 07:57:59.220000
1276,28027,Flat,Flat,id-11,3,2022-04-03,1,,1,1,,,,3,6,1,1,2,75,False,False,False,False,False,0,9,1400,3,"[{'date': '2022-04-04', 'price': 1400}]",2022-04-11 07:55:00.972000
1277,28054,Flat,Flat,id-4,3,2022-04-03,1,,,,,,,,7,,1,2,74,False,False,False,False,False,0,2,1060,3,"[{'date': '2022-04-04', 'price': 1060}]",2022-04-11 07:57:58.936000
1278,28001,Flat,Flat,id-12,3,2022-04-03,1,1,1,1,,,,,7,,1,1,59,False,False,False,False,False,0,2,850,3,"[{'date': '2022-04-04', 'price': 895}, {'date': '2022-04-08', 'price': 850}]",2022-04-11 07:57:48.713000
1279,28039,Flat,Flat,id-11,3,2022-04-03,2,1,1,1,,,,2,7,,1,2,115,False,False,False,False,False,0,4,1200,3,"[{'date': '2022-04-04', 'price': 1200}]",2022-04-11 07:57:09.307000
1280,28004,Flat,Attic,id-11,3,2022-04-03,1,,1,1,,,,1,,,1,1,120,False,False,False,False,False,0,5,1800,3,"[{'date': '2022-04-04', 'price': 1800}]",2022-04-11 07:55:52.004000
1281,28010,Flat,Flat,id-11,3,2022-04-03,4,1,1,1,,,,3,11,,1,4,320,False,False,False,False,False,0,8,5830,3,"[{'date': '2022-04-04', 'price': 5830}]",2022-04-11 07:56:31.151000
1282,28004,Flat,Attic,id-11,3,2022-04-03,2,,1,1,,,,3,,1,,2,227,False,False,False,False,False,0,6,4800,3,"[{'date': '2022-04-04', 'price': 4800}]",2022-04-11 07:56:30.887000
1283,28001,Flat,Attic,id-11,3,2022-04-03,1,,1,1,,,,3,,,1,1,80,False,False,False,False,False,0,5,1700,3,"[{'date': '2022-04-04', 'price': 1700}]",2022-04-11 07:57:25.527000
1284,28014,Flat,Flat,id-11,3,2022-04-03,2,,1,1,,,,2,8,,1,2,79,False,False,False,False,False,0,4,1200,3,"[{'date': '2022-04-04', 'price': 1200}]",2022-04-07 00:54:19.332000
1285,28045,Flat,Flat,id-68,3,2022-04-03,2,,1,,,,1,,6,,1,2,84,False,False,True,False,False,0,11,1250,3,"[{'date': '2022-04-04', 'price': 1250}]",2022-04-11 07:56:03.844000
1286,28016,Flat,Flat,id-11,3,2022-04-03,2,,,1,,,,3,6,1,1,3,160,False,False,False,False,False,0,8,2600,3,"[{'date': '2022-04-04', 'price': 2600}]",2022-04-11 07:57:10.753000
1287,28013,Flat,Attic,id-11,3,2022-04-03,1,,1,1,,,,2,,,,1,50,False,False,False,False,False,0,5,1300,3,"[{'date': '2022-04-04', 'price': 1300}]",2022-04-11 07:56:16.658000
1288,28043,Flat,Flat,id-4,3,2022-04-03,2,,1,,,,,,9,,1,3,107,False,False,False,False,False,0,4,1685,3,"[{'date': '2022-04-04', 'price': 1685}]",2022-04-11 07:57:59.334000
1289,28055,Flat,Flat,id-12,3,2022-04-03,2,,1,,1,1,,,7,,1,2,83,False,False,False,False,False,0,5,850,3,"[{'date': '2022-04-04', 'price': 895}, {'date': '2022-04-08', 'price': 850}]",2022-04-11 07:57:58.877000
1290,28012,Flat,Flat,id-11,3,2022-04-03,2,1,,,1,,,3,7,,,2,90,False,False,False,False,False,0,6,1500,3,"[{'date': '2022-04-04', 'price': 1800}, {'date': '2022-04-05', 'price': 1500}]",2022-04-11 07:50:25.500000
1291,28006,Flat,Flat,id-11,3,2022-04-03,2,,1,1,,,,3,7,1,1,3,125,False,False,False,False,False,0,4,2300,3,"[{'date': '2022-04-04', 'price': 2300}]",2022-04-11 07:56:04.375000
1292,28043,Flat,Flat,id-4,3,2022-04-03,1,,1,,,,,,8,,1,1,72,False,False,False,False,False,0,2,1040,3,"[{'date': '2022-04-04', 'price': 1080}, {'date': '2022-04-08', 'price': 1040}]",2022-04-11 07:57:59.048000
1293,28042,Flat,House_Chalet,id-12,3,2022-04-03,2,,,1,,,,,3,,,3,132,False,False,False,False,False,0,5,1150,3,"[{'date': '2022-04-04', 'price': 1150}]",2022-04-11 07:57:49.139000
1294,28001,Flat,Flat,id-11,3,2022-04-03,2,,1,1,,,,3,9,,1,2,135,False,False,False,False,False,0,6,2600,3,"[{'date': '2022-04-04', 'price': 2600}]",2022-04-11 07:54:59.521000
1295,28038,Flat,Flat,id-12,3,2022-04-03,1,,,1,,,,,7,,,3,46,False,False,False,False,False,0,2,700,3,"[{'date': '2022-04-04', 'price': 700}]",2022-04-11 07:57:59.392000
1296,28054,Flat,Flat,id-4,3,2022-04-03,1,,,,,,,,6,1,1,1,60,False,False,False,False,False,0,4,945,3,"[{'date': '2022-04-04', 'price': 945}]",2022-04-11 07:49:28.052000
1297,28004,Flat,Attic,id-11,3,2022-04-03,2,,1,1,,,,3,,,1,2,120,False,False,False,False,False,0,6,1900,3,"[{'date': '2022-04-04', 'price': 1900}]",2022-04-11 07:56:56.321000
1298,28006,Flat,Attic,id-11,3,2022-04-03,2,,1,1,,,,2,,,1,2,143,False,False,False,False,False,0,10,2400,3,"[{'date': '2022-04-04', 'price': 2400}]",2022-04-11 07:57:09.895000
1299,28050,Flat,Flat,id-5,3,2022-04-03,1,,,,,,,,10,,1,2,66,False,False,False,False,False,0,4,1295,3,"[{'date': '2022-04-04', 'price': 1295}]",2022-04-11 07:55:15.424000
1300,28003,Flat,Attic,id-11,3,2022-04-03,2,,,1,,,,3,,1,1,4,117,False,False,False,False,False,0,5,2250,3,"[{'date': '2022-04-04', 'price': 2250}]",2022-04-11 07:56:30.940000
1301,28005,Flat,Flat,id-11,3,2022-04-03,1,1,1,1,,,,2,6,,1,1,67,False,False,False,False,False,0,5,1200,3,"[{'date': '2022-04-04', 'price': 1200}]",2022-04-11 07:57:35.983000
1302,28002,Flat,Flat,id-11,3,2022-04-03,4,,1,1,,,,1,7,,1,5,306,False,False,False,False,False,0,7,3900,3,"[{'date': '2022-04-04', 'price': 3900}]",2022-04-11 07:56:03.685000
1303,28015,Flat,Flat,id-11,3,2022-04-03,2,1,1,1,,,,3,11,,1,3,130,False,False,False,False,False,0,5,2400,3,"[{'date': '2022-04-04', 'price': 2400}]",2022-04-11 07:57:09.579000
1304,28031,Flat,Flat,id-5,3,2022-04-03,1,,,,,,,,10,,1,2,64,False,False,False,False,False,0,1,760,3,"[{'date': '2022-04-04', 'price': 760}]",2022-04-11 07:57:35.671000
1305,28023,Flat,Flat,id-11,3,2022-04-03,5,,1,1,,,,3,3,1,,4,240,False,False,False,False,False,0,9,3200,3,"[{'date': '2022-04-04', 'price': 3200}]",2022-04-11 07:55:38.333000
1306,28009,Flat,Flat,id-11,3,2022-04-03,2,,1,1,,,,3,8,,1,3,121,False,False,False,False,False,0,7,2400,3,"[{'date': '2022-04-04', 'price': 2400}]",2022-04-11 07:56:55.759000
1307,28042,Flat,Flat,id-5,3,2022-04-03,1,,,,,,,,9,,1,1,59,False,False,False,False,False,0,1,840,3,"[{'date': '2022-04-04', 'price': 840}]",2022-04-11 07:48:19.307000
1308,28006,Flat,Flat,id-11,3,2022-04-03,1,,1,1,,,,1,7,,1,1,90,False,False,False,False,False,0,6,1370,3,"[{'date': '2022-04-04', 'price': 1400}, {'date': '2022-04-08', 'price': 1370}]",2022-04-11 07:55:38.446000
1309,28001,Flat,Flat,id-11,3,2022-04-03,2,,1,1,,,,3,8,,1,3,120,False,False,False,False,False,0,6,4000,3,"[{'date': '2022-04-04', 'price': 4000}]",2022-04-11 07:56:31.314000
1310,28040,Flat,Flat,id-11,3,2022-04-03,1,,,1,,,,3,21,,1,2,90,False,False,False,False,False,0,7,1300,3,"[{'date': '2022-04-04', 'price': 1300}]",2022-04-11 07:57:10.217000
1311,28017,Flat,Flat,id-223,3,2022-04-03,1,,1,1,,,,,7,,1,2,101,False,False,False,False,False,0,7,1300,3,"[{'date': '2022-04-04', 'price': 1300}]",2022-04-11 07:50:36.655000
1312,28017,Flat,Flat,id-223,3,2022-04-03,1,,1,1,,,,,7,,1,2,93,False,False,False,False,False,0,7,1200,3,"[{'date': '2022-04-04', 'price': 1200}]",2022-04-11 07:50:35.964000
1313,28017,Flat,Flat,id-223,3,2022-04-03,1,,1,1,,,,,6,,1,2,101,False,False,False,False,False,0,8,1300,3,"[{'date': '2022-04-04', 'price': 1300}]",2022-04-11 08:06:59.653000
1314,28011,Flat,Flat,id-11,3,2022-04-03,1,1,1,1,,,,3,7,,1,1,35,False,False,False,False,False,0,5,1500,3,"[{'date': '2022-04-04', 'price': 1500}]",2022-04-11 07:56:31.476000
1315,28043,Flat,Flat,id-4,3,2022-04-03,2,,,,,,,,3,1,1,3,185,False,False,False,False,False,0,4,2300,3,"[{'date': '2022-04-04', 'price': 2300}]",2022-04-11 07:57:59.163000
1316,28002,Flat,Flat,id-11,3,2022-04-03,3,,1,1,,,,2,10,,1,3,192,False,False,False,False,False,0,9,3200,3,"[{'date': '2022-04-04', 'price': 3200}]",2022-04-11 07:55:38.388000
1317,28004,Flat,Attic,id-11,3,2022-04-03,3,,1,1,,,,3,,1,1,2,250,False,False,False,False,False,0,7,3100,3,"[{'date': '2022-04-04', 'price': 3100}]",2022-04-11 07:56:16.182000
1318,28004,Flat,Duplex,id-11,3,2022-04-03,2,,1,1,,,,3,3,,,3,150,False,False,False,False,False,0,2,3200,3,"[{'date': '2022-04-04', 'price': 3200}]",2022-04-11 07:57:25.579000
1319,28035,Flat,Flat,id-11,3,2022-04-03,3,,,,1,,,2,13,1,1,4,241,False,False,False,False,False,0,9,1990,3,"[{'date': '2022-04-04', 'price': 1990}]",2022-04-11 07:57:25.154000
1320,28014,Flat,Flat,id-11,3,2022-04-03,2,1,1,1,,,,2,,,1,3,113,False,False,False,False,False,0,5,3000,3,"[{'date': '2022-04-04', 'price': 3000}]",2022-04-11 07:50:35.173000
1321,28002,Flat,Flat,id-11,3,2022-04-03,3,,1,1,,,,2,10,,1,4,120,False,False,False,False,False,0,10,2000,3,"[{'date': '2022-04-04', 'price': 2000}]",2022-04-08 08:12:00.338000
1322,28020,Flat,Flat,id-11,3,2022-04-03,2,,1,1,,,,3,11,1,1,4,173,False,False,False,False,False,0,5,2500,3,"[{'date': '2022-04-04', 'price': 2500}]",2022-04-11 07:56:56.379000
1323,28036,Flat,Flat,id-11,3,2022-04-03,4,1,1,1,,,,3,12,1,1,4,230,False,False,False,False,False,0,8,3500,3,"[{'date': '2022-04-04', 'price': 3500}]",2022-04-07 00:53:52.453000
1324,28028,Flat,Flat,id-11,3,2022-04-03,3,,1,1,,,,3,7,1,1,4,117,False,False,False,False,False,0,9,1700,3,"[{'date': '2022-04-04', 'price': 1700}]",2022-04-07 11:09:06.718000
1325,28005,Flat,Flat,id-12,3,2022-04-03,1,,,1,,,,,8,,1,2,39,False,False,False,False,False,0,2,595,3,"[{'date': '2022-04-04', 'price': 595}]",2022-04-06 10:09:40.917000
1326,28010,Flat,Flat,id-11,3,2022-04-03,3,1,1,1,,,,2,9,,1,3,200,False,False,False,False,False,0,7,2800,3,"[{'date': '2022-04-04', 'price': 2800}]",2022-04-07 00:56:25.221000
1327,28010,Flat,Flat,id-11,3,2022-04-03,5,,1,1,,,,1,10,1,1,6,366,False,False,False,False,False,0,10,7000,3,"[{'date': '2022-04-04', 'price': 7000}]",2022-04-11 07:56:31.946000
1328,28006,Flat,Flat,id-11,3,2022-04-03,2,,1,1,,,,3,9,1,1,4,182,False,False,False,False,False,0,5,2000,3,"[{'date': '2022-04-04', 'price': 2000}]",2022-04-11 07:57:10.646000
1329,28003,Flat,Flat,id-11,3,2022-04-03,2,1,1,1,,,,3,9,,1,2,115,False,False,False,False,False,0,4,1800,3,"[{'date': '2022-04-04', 'price': 1800}]",2022-04-06 10:01:50.338000
1330,28036,Flat,Flat,id-11,3,2022-04-03,1,,1,1,,,,3,8,1,1,1,67,False,False,False,False,False,0,7,1250,3,"[{'date': '2022-04-04', 'price': 1250}]",2022-04-11 07:56:31.527000
1331,28016,Flat,Flat,id-11,3,2022-04-03,2,,1,1,,,,3,8,,1,3,78,False,False,False,False,False,0,6,1350,3,"[{'date': '2022-04-04', 'price': 1350}]",2022-04-11 07:55:51.834000
1332,28004,Flat,Flat,id-11,3,2022-04-03,,1,1,1,,,,3,8,,1,1,50,False,False,False,False,False,0,9,1000,3,"[{'date': '2022-04-04', 'price': 1000}]",2022-04-11 07:56:03.790000
1333,28004,Flat,Flat,id-11,3,2022-04-03,1,,1,1,,,,1,5,,1,1,60,False,False,False,False,False,0,9,2750,3,"[{'date': '2022-04-04', 'price': 2750}]",2022-04-11 07:57:36.036000
1334,28050,Flat,Flat,id-11,3,2022-04-03,2,,1,1,,,,3,,1,1,4,180,False,False,False,False,False,0,11,2450,3,"[{'date': '2022-04-04', 'price': 2450}]",2022-04-11 07:55:26.442000
1335,28007,Flat,Flat,id-11,3,2022-04-03,1,,1,1,,,,3,6,,1,2,94,False,False,False,False,False,0,5,1450,3,"[{'date': '2022-04-04', 'price': 1450}]",2022-04-11 07:56:31.683000
1336,28028,Flat,Flat,id-11,3,2022-04-03,1,1,1,1,,,,3,8,,1,1,62,False,False,False,False,False,0,5,1100,3,"[{'date': '2022-04-04', 'price': 1100}]",2022-04-11 07:57:09.414000
1337,28050,Flat,Flat,id-5,3,2022-04-03,2,,1,,,,,,10,1,1,3,106,False,False,False,False,False,0,4,1325,3,"[{'date': '2022-04-04', 'price': 1325}]",2022-04-04 18:39:41.393000
1338,28042,Flat,Flat,id-5,3,2022-04-03,1,,,,,,,,9,,1,1,59,False,False,False,False,False,0,1,840,3,"[{'date': '2022-04-04', 'price': 840}]",2022-04-11 07:49:40.325000
